date,p2tr_output_count,total_output_count,p2tr_output_share_pct,tx_spending_taproot_count,total_tx_count,p2tr_tx_share_pct,source_url
2021-11-14,208,729633,0.0285,75,224016,0.0335,https://mainnet.observer/csv/
2021-11-15,75,888893,0.0084,40,288435,0.0139,https://mainnet.observer/csv/
2021-11-16,95,938092,0.0101,30,301103,0.01,https://mainnet.observer/csv/
2021-11-17,52,897695,0.0058,27,290390,0.0093,https://mainnet.observer/csv/
2021-11-18,36,922161,0.0039,13,293867,0.0044,https://mainnet.observer/csv/
2021-11-19,35,909061,0.0039,18,284719,0.0063,https://mainnet.observer/csv/
2021-11-20,32,813652,0.0039,12,249652,0.0048,https://mainnet.observer/csv/
2021-11-21,31,740703,0.0042,15,222949,0.0067,https://mainnet.observer/csv/
2021-11-22,29,859981,0.0034,11,279165,0.0039,https://mainnet.observer/csv/
2021-11-23,16,887782,0.0018,6,283401,0.0021,https://mainnet.observer/csv/
2021-11-24,19,930783,0.002,7,298909,0.0023,https://mainnet.observer/csv/
2021-11-25,29,931303,0.0031,14,287496,0.0049,https://mainnet.observer/csv/
2021-11-26,38,940264,0.004,27,292645,0.0092,https://mainnet.observer/csv/
2021-11-27,19,788749,0.0024,8,240759,0.0033,https://mainnet.observer/csv/
2021-11-28,18,705319,0.0026,4,213768,0.0019,https://mainnet.observer/csv/
2021-11-29,29,919209,0.0032,15,301297,0.005,https://mainnet.observer/csv/
2021-11-30,25,932965,0.0027,9,293876,0.0031,https://mainnet.observer/csv/
2021-12-01,17,918380,0.0019,8,288422,0.0028,https://mainnet.observer/csv/
2021-12-02,423,988616,0.0428,59,313261,0.0188,https://mainnet.observer/csv/
2021-12-03,1223,944247,0.1295,308,290139,0.1062,https://mainnet.observer/csv/
2021-12-04,1253,882292,0.142,348,253674,0.1372,https://mainnet.observer/csv/
2021-12-05,1037,739270,0.1403,336,215213,0.1561,https://mainnet.observer/csv/
2021-12-06,1071,892401,0.12,404,284467,0.142,https://mainnet.observer/csv/
2021-12-07,1117,926521,0.1206,489,288343,0.1696,https://mainnet.observer/csv/
2021-12-08,1125,841196,0.1337,421,266110,0.1582,https://mainnet.observer/csv/
2021-12-09,1553,904064,0.1718,552,282775,0.1952,https://mainnet.observer/csv/
2021-12-10,1224,924444,0.1324,496,271375,0.1828,https://mainnet.observer/csv/
2021-12-11,1388,763887,0.1817,572,225733,0.2534,https://mainnet.observer/csv/
2021-12-12,1093,717375,0.1524,484,214808,0.2253,https://mainnet.observer/csv/
2021-12-13,1095,872433,0.1255,497,278211,0.1786,https://mainnet.observer/csv/
2021-12-14,1135,866483,0.131,525,278275,0.1887,https://mainnet.observer/csv/
2021-12-15,1300,899251,0.1446,609,281103,0.2166,https://mainnet.observer/csv/
2021-12-16,982,844933,0.1162,483,256206,0.1885,https://mainnet.observer/csv/
2021-12-17,974,843164,0.1155,410,263495,0.1556,https://mainnet.observer/csv/
2021-12-18,1533,784012,0.1955,651,239170,0.2722,https://mainnet.observer/csv/
2021-12-19,1053,700015,0.1504,468,206719,0.2264,https://mainnet.observer/csv/
2021-12-20,1451,852490,0.1702,589,266947,0.2206,https://mainnet.observer/csv/
2021-12-21,1462,959587,0.1524,639,304713,0.2097,https://mainnet.observer/csv/
2021-12-22,1500,918319,0.1633,616,288495,0.2135,https://mainnet.observer/csv/
2021-12-23,1213,952907,0.1273,579,291799,0.1984,https://mainnet.observer/csv/
2021-12-24,1010,866652,0.1165,503,260565,0.193,https://mainnet.observer/csv/
2021-12-25,1614,729186,0.2213,627,207803,0.3017,https://mainnet.observer/csv/
2021-12-26,1216,713183,0.1705,530,198574,0.2669,https://mainnet.observer/csv/
2021-12-27,981,857086,0.1145,549,249548,0.22,https://mainnet.observer/csv/
2021-12-28,960,907401,0.1058,519,265422,0.1955,https://mainnet.observer/csv/
2021-12-29,2010,933290,0.2154,770,276083,0.2789,https://mainnet.observer/csv/
2021-12-30,1035,860544,0.1203,488,245021,0.1992,https://mainnet.observer/csv/
2021-12-31,2050,897512,0.2284,743,269540,0.2757,https://mainnet.observer/csv/
2022-01-01,976,652863,0.1495,450,186834,0.2409,https://mainnet.observer/csv/
2022-01-02,1052,675622,0.1557,497,196865,0.2525,https://mainnet.observer/csv/
2022-01-03,999,795055,0.1257,521,234793,0.2219,https://mainnet.observer/csv/
2022-01-04,1315,867580,0.1516,703,274544,0.2561,https://mainnet.observer/csv/
2022-01-05,1478,892865,0.1655,686,272155,0.2521,https://mainnet.observer/csv/
2022-01-06,1420,889228,0.1597,731,264899,0.276,https://mainnet.observer/csv/
2022-01-07,1626,855761,0.19,675,255381,0.2643,https://mainnet.observer/csv/
2022-01-08,1978,759399,0.2605,652,223920,0.2912,https://mainnet.observer/csv/
2022-01-09,1134,730875,0.1552,511,210143,0.2432,https://mainnet.observer/csv/
2022-01-10,1149,854300,0.1345,618,266743,0.2317,https://mainnet.observer/csv/
2022-01-11,1345,891818,0.1508,643,277698,0.2315,https://mainnet.observer/csv/
2022-01-12,1462,868755,0.1683,687,271933,0.2526,https://mainnet.observer/csv/
2022-01-13,1222,896173,0.1364,668,274515,0.2433,https://mainnet.observer/csv/
2022-01-14,1397,890380,0.1569,668,270882,0.2466,https://mainnet.observer/csv/
2022-01-15,1276,798235,0.1599,632,234373,0.2697,https://mainnet.observer/csv/
2022-01-16,1123,738545,0.1521,547,216151,0.2531,https://mainnet.observer/csv/
2022-01-17,1236,826319,0.1496,616,258141,0.2386,https://mainnet.observer/csv/
2022-01-18,1300,854178,0.1522,658,265057,0.2482,https://mainnet.observer/csv/
2022-01-19,1184,872861,0.1356,589,270334,0.2179,https://mainnet.observer/csv/
2022-01-20,1154,898685,0.1284,633,271265,0.2334,https://mainnet.observer/csv/
2022-01-21,1323,939587,0.1408,654,272348,0.2401,https://mainnet.observer/csv/
2022-01-22,1768,852428,0.2074,754,250294,0.3012,https://mainnet.observer/csv/
2022-01-23,1102,714159,0.1543,540,203986,0.2647,https://mainnet.observer/csv/
2022-01-24,1331,873438,0.1524,662,270712,0.2445,https://mainnet.observer/csv/
2022-01-25,1119,847892,0.132,656,265128,0.2474,https://mainnet.observer/csv/
2022-01-26,1467,839918,0.1747,780,261070,0.2988,https://mainnet.observer/csv/
2022-01-27,1341,840430,0.1596,734,255925,0.2868,https://mainnet.observer/csv/
2022-01-28,1394,885909,0.1574,755,264609,0.2853,https://mainnet.observer/csv/
2022-01-29,1242,776370,0.16,634,231038,0.2744,https://mainnet.observer/csv/
2022-01-30,1176,712154,0.1651,604,207173,0.2915,https://mainnet.observer/csv/
2022-01-31,1133,859092,0.1319,667,263410,0.2532,https://mainnet.observer/csv/
2022-02-01,1513,893464,0.1693,829,272984,0.3037,https://mainnet.observer/csv/
2022-02-02,2025,885526,0.2287,933,278985,0.3344,https://mainnet.observer/csv/
2022-02-03,1517,879156,0.1726,774,265344,0.2917,https://mainnet.observer/csv/
2022-02-04,1130,854419,0.1323,633,247946,0.2553,https://mainnet.observer/csv/
2022-02-05,2283,869787,0.2625,1059,258646,0.4094,https://mainnet.observer/csv/
2022-02-06,1542,735868,0.2095,742,219196,0.3385,https://mainnet.observer/csv/
2022-02-07,1152,851131,0.1353,751,262034,0.2866,https://mainnet.observer/csv/
2022-02-08,1797,889795,0.202,905,276850,0.3269,https://mainnet.observer/csv/
2022-02-09,1681,848935,0.198,934,265804,0.3514,https://mainnet.observer/csv/
2022-02-10,1842,870396,0.2116,909,260813,0.3485,https://mainnet.observer/csv/
2022-02-11,1675,854677,0.196,760,258595,0.2939,https://mainnet.observer/csv/
2022-02-12,1639,820624,0.1997,1071,228189,0.4693,https://mainnet.observer/csv/
2022-02-13,1406,741074,0.1897,738,208977,0.3531,https://mainnet.observer/csv/
2022-02-14,1257,815035,0.1542,716,247592,0.2892,https://mainnet.observer/csv/
2022-02-15,1821,876076,0.2079,964,273623,0.3523,https://mainnet.observer/csv/
2022-02-16,1879,870274,0.2159,1092,266788,0.4093,https://mainnet.observer/csv/
2022-02-17,1719,854448,0.2012,1041,255573,0.4073,https://mainnet.observer/csv/
2022-02-18,1986,878102,0.2262,1124,261055,0.4306,https://mainnet.observer/csv/
2022-02-19,1836,745199,0.2464,934,220673,0.4233,https://mainnet.observer/csv/
2022-02-20,1415,701922,0.2016,703,200535,0.3506,https://mainnet.observer/csv/
2022-02-21,1408,782290,0.18,803,237402,0.3382,https://mainnet.observer/csv/
2022-02-22,1835,841438,0.2181,1025,260265,0.3938,https://mainnet.observer/csv/
2022-02-23,1637,810173,0.2021,877,251275,0.349,https://mainnet.observer/csv/
2022-02-24,1619,865268,0.1871,733,254139,0.2884,https://mainnet.observer/csv/
2022-02-25,1788,894725,0.1998,872,260340,0.3349,https://mainnet.observer/csv/
2022-02-26,1678,753772,0.2226,811,220423,0.3679,https://mainnet.observer/csv/
2022-02-27,1652,761271,0.217,824,211164,0.3902,https://mainnet.observer/csv/
2022-02-28,1670,898800,0.1858,865,270918,0.3193,https://mainnet.observer/csv/
2022-03-01,1432,931782,0.1537,788,280634,0.2808,https://mainnet.observer/csv/
2022-03-02,2265,939337,0.2411,1082,288657,0.3748,https://mainnet.observer/csv/
2022-03-03,1982,913589,0.2169,948,268244,0.3534,https://mainnet.observer/csv/
2022-03-04,1870,886605,0.2109,870,262101,0.3319,https://mainnet.observer/csv/
2022-03-05,1628,799321,0.2037,730,225321,0.324,https://mainnet.observer/csv/
2022-03-06,1621,714543,0.2269,682,207116,0.3293,https://mainnet.observer/csv/
2022-03-07,1805,844770,0.2137,837,255441,0.3277,https://mainnet.observer/csv/
2022-03-08,1966,848964,0.2316,1021,255771,0.3992,https://mainnet.observer/csv/
2022-03-09,1524,897240,0.1699,898,272805,0.3292,https://mainnet.observer/csv/
2022-03-10,2053,885977,0.2317,1110,261553,0.4244,https://mainnet.observer/csv/
2022-03-11,1925,861965,0.2233,864,252383,0.3423,https://mainnet.observer/csv/
2022-03-12,1727,767515,0.225,900,225148,0.3997,https://mainnet.observer/csv/
2022-03-13,1751,719127,0.2435,699,208092,0.3359,https://mainnet.observer/csv/
2022-03-14,1955,845964,0.2311,845,259592,0.3255,https://mainnet.observer/csv/
2022-03-15,1905,872114,0.2184,1030,263178,0.3914,https://mainnet.observer/csv/
2022-03-16,1850,923878,0.2002,1018,276390,0.3683,https://mainnet.observer/csv/
2022-03-17,2319,962330,0.241,1040,278800,0.373,https://mainnet.observer/csv/
2022-03-18,1986,906842,0.219,890,261318,0.3406,https://mainnet.observer/csv/
2022-03-19,1959,829354,0.2362,977,242424,0.403,https://mainnet.observer/csv/
2022-03-20,1333,727453,0.1832,639,210547,0.3035,https://mainnet.observer/csv/
2022-03-21,1974,855025,0.2309,858,259912,0.3301,https://mainnet.observer/csv/
2022-03-22,1610,869769,0.1851,936,264569,0.3538,https://mainnet.observer/csv/
2022-03-23,2204,864214,0.255,1147,264182,0.4342,https://mainnet.observer/csv/
2022-03-24,1773,870225,0.2037,936,262987,0.3559,https://mainnet.observer/csv/
2022-03-25,2268,968956,0.2341,1140,290719,0.3921,https://mainnet.observer/csv/
2022-03-26,1723,783143,0.22,820,231031,0.3549,https://mainnet.observer/csv/
2022-03-27,1791,759666,0.2358,845,218202,0.3873,https://mainnet.observer/csv/
2022-03-28,1978,927757,0.2132,980,293304,0.3341,https://mainnet.observer/csv/
2022-03-29,2124,917243,0.2316,1146,286940,0.3994,https://mainnet.observer/csv/
2022-03-30,1921,870848,0.2206,988,272864,0.3621,https://mainnet.observer/csv/
2022-03-31,2135,917297,0.2327,1017,279210,0.3642,https://mainnet.observer/csv/
2022-04-01,2588,964219,0.2684,1060,284105,0.3731,https://mainnet.observer/csv/
2022-04-02,3458,861039,0.4016,1043,254442,0.4099,https://mainnet.observer/csv/
2022-04-03,2408,772169,0.3118,749,225564,0.3321,https://mainnet.observer/csv/
2022-04-04,2376,911220,0.2607,926,275106,0.3366,https://mainnet.observer/csv/
2022-04-05,2701,892171,0.3027,1161,273430,0.4246,https://mainnet.observer/csv/
2022-04-06,3179,871029,0.365,1178,273640,0.4305,https://mainnet.observer/csv/
2022-04-07,3109,879880,0.3533,1822,269404,0.6763,https://mainnet.observer/csv/
2022-04-08,3616,897936,0.4027,1288,266805,0.4827,https://mainnet.observer/csv/
2022-04-09,3938,785144,0.5016,1121,232792,0.4815,https://mainnet.observer/csv/
2022-04-10,4442,709790,0.6258,907,216446,0.419,https://mainnet.observer/csv/
2022-04-11,5252,906373,0.5795,1118,276623,0.4042,https://mainnet.observer/csv/
2022-04-12,5377,895879,0.6002,1058,278839,0.3794,https://mainnet.observer/csv/
2022-04-13,5146,888092,0.5794,1097,276968,0.3961,https://mainnet.observer/csv/
2022-04-14,2753,877552,0.3137,1073,265537,0.4041,https://mainnet.observer/csv/
2022-04-15,2019,872043,0.2315,958,254831,0.3759,https://mainnet.observer/csv/
2022-04-16,2338,785811,0.2975,873,225486,0.3872,https://mainnet.observer/csv/
2022-04-17,1658,724277,0.2289,1591,207324,0.7674,https://mainnet.observer/csv/
2022-04-18,2053,810625,0.2533,1324,246421,0.5373,https://mainnet.observer/csv/
2022-04-19,2237,903110,0.2477,1054,273168,0.3858,https://mainnet.observer/csv/
2022-04-20,2637,926652,0.2846,1250,285655,0.4376,https://mainnet.observer/csv/
2022-04-21,2387,931811,0.2562,1133,282438,0.4011,https://mainnet.observer/csv/
2022-04-22,2072,876637,0.2364,1035,260930,0.3967,https://mainnet.observer/csv/
2022-04-23,2240,807631,0.2774,1025,234978,0.4362,https://mainnet.observer/csv/
2022-04-24,1812,759772,0.2385,1312,221992,0.591,https://mainnet.observer/csv/
2022-04-25,2293,888267,0.2581,1666,277417,0.6005,https://mainnet.observer/csv/
2022-04-26,2240,893434,0.2507,1080,273297,0.3952,https://mainnet.observer/csv/
